timestamp,simple-path,time
"2022-05-28 15:08:04.789","/master/welcome",5893
"2022-05-28 15:08:05.429","/master/welcome",571
"2022-05-28 15:08:07.658","/master/sign-in",2167
"2022-05-28 15:08:08.979","/master/welcome",576
"2022-05-28 15:08:10.351","/inventor/chimpum/list",1111
"2022-05-28 15:08:12.254","/inventor/chimpum/show",1630
"2022-05-28 15:08:14.927","/inventor/chimpum/list",586
"2022-05-28 15:08:17.763","/inventor/chimpum/list",571
