timestamp,simple-path,time
"2022-05-28 15:13:50.124","/master/welcome",6141
"2022-05-28 15:13:50.706","/master/welcome",512
"2022-05-28 15:13:52.945","/master/sign-in",2174
"2022-05-28 15:13:54.281","/master/welcome",597
"2022-05-28 15:13:56.091","/inventor/chimpum/list",1106
"2022-05-28 15:13:57.957","/inventor/chimpum/show",1601
"2022-05-28 15:14:00.685","/inventor/chimpum/list",583
"2022-05-28 15:14:03.519","/inventor/chimpum/list",626
