timestamp,test-class,test-method,time,description,result
"2022-06-01 23:10:17.777","acme.testing.patron.chimpum.PatronChimpumUpdateTest","positive",14677,""[1] recordIndex=0, pattern=ABC-005-A, title=Amazing CHIMPUM 5, description=Is Amazing at best, creationMoment=2022/05/20 12:00, startDate=2022/07/21 12:00, finishDate=2022/08/01 12:00, budget=EUR 60.00, link=https://www.google.com"","OK"
"2022-06-01 23:10:23.916","acme.testing.patron.chimpum.PatronChimpumUpdateTest","negative",5680,""[1] recordIndex=0, pattern=ABC-002-A, title=Amazing CHIMPUM 3, description=Is Amazing at best, creationMoment=2022/05/20 12:00, startDate=2022/01/21 12:00, finishDate=2022/08/01 12:00, budget=EUR 60.00, link=https://www.google.com"","OK"
"2022-06-01 23:10:29.981","acme.testing.patron.chimpum.PatronChimpumUpdateTest","negative",5512,""[2] recordIndex=1, pattern=ABC-002-A, title=Amazing CHIMPUM 3, description=Is Amazing at best, creationMoment=2022/07/20 12:00, startDate=2022/01/21 12:00, finishDate=2022/07/21 12:00, budget=EUR 60.00, link=https://www.google.com"","OK"
"2022-06-01 23:10:35.932","acme.testing.patron.chimpum.PatronChimpumUpdateTest","negative",5497,""[3] recordIndex=2, pattern=ABC-002-A, title=Amazing CHIMPUM 3, description=Is Amazing at best, creationMoment=2022/06/20 12:00, startDate=2022/01/21 12:00, finishDate=2022/07/21 12:00, budget=EUR -60.00, link=https://www.google.com"","OK"
"2022-06-01 23:10:41.942","acme.testing.patron.chimpum.PatronChimpumUpdateTest","negative",5588,""[4] recordIndex=3, pattern=ABC-002-A, title=Amazing CHIMPUM 3, description=Is Amazing at best, creationMoment=2022/06/20 12:00, startDate=2022/01/21 12:00, finishDate=2022/07/21 12:00, budget=OSX 60.00, link=https://www.google.com"","OK"
"2022-06-01 23:10:47.741","acme.testing.patron.chimpum.PatronChimpumUpdateTest","negative",5302,""[5] recordIndex=4, pattern=null, title=null, description=null, creationMoment=null, startDate=null, finishDate=null, budget=null, link=https://www.google.com"","OK"
"2022-06-01 23:10:53.712","acme.testing.patron.chimpum.PatronChimpumUpdateTest","negative",5531,""[6] recordIndex=5, pattern=ABC-002-A, title=sex, description=sex, creationMoment=2022/07/20 12:00, startDate=2022/01/21 12:00, finishDate=2022/07/21 12:00, budget=OSX 60.00, link=https://www.google.com"","OK"
"2022-06-01 23:10:59.707","acme.testing.patron.chimpum.PatronChimpumUpdateTest","negative",5580,""[7] recordIndex=6, pattern=ABC-002-A, title=sexy, description=sexy, creationMoment=2022/07/20 12:00, startDate=2022/01/21 12:00, finishDate=2022/07/21 12:00, budget=OSX 60.00, link=https://www.google.com"","OK"
"2022-06-01 23:11:09.083","acme.testing.patron.chimpum.PatronChimpumDeleteTest","positive",7619,""positive()"","OK"
"2022-06-01 23:11:10.156","acme.testing.patron.chimpum.PatronChimpumDeleteTest","negative",659,""negative()"","OK"
"2022-06-01 23:11:16.398","acme.testing.patron.chimpum.PatronChimpumListTest","positive",4694,""[1] recordIndex=0, pattern=ABC-001-A-19/05/2022, title=Amazing CHIMPUM, description=Is Amazing at best, creationMoment=2022/05/19 12:00, startDate=2022/06/20 12:00, finishDate=2022/07/01 12:00, budget=EUR 60.00, link=https://www.google.com"","OK"
"2022-06-01 23:11:20.132","acme.testing.patron.chimpum.PatronChimpumListTest","positive",3336,""[2] recordIndex=1, pattern=ABC-002-A-29/05/2022, title=Amazing CHIMPUM 2, description=Is Amazing at best yeah, creationMoment=2022/05/20 12:00, startDate=2022/06/20 12:00, finishDate=2022/07/01 12:00, budget=EUR 200.00, link=https://www.google.com"","Expected value 'ABC-002-A-29/05/2022' in attribute 0 of record 1, but found 'ABC-002-A-20/05/2022'"
"2022-06-01 23:11:21.084","acme.testing.patron.chimpum.PatronChimpumListTest","negative",515,""negative()"","OK"
"2022-06-01 23:11:33.31","acme.testing.patron.chimpum.PatronChimpumCreateTest","positive",10592,""[1] recordIndex=0, pattern=ABC-001-X, title=Amazing CHIMPUM 3, description=Is Amazing at best, creationMoment=2022/05/20 12:00, startDate=2022/07/21 12:00, finishDate=2022/08/01 12:00, budget=EUR 60.00, link=https://www.google.com"","OK"
"2022-06-01 23:11:39.221","acme.testing.patron.chimpum.PatronChimpumCreateTest","negative",5460,""[1] recordIndex=0, pattern=ABC-001-A, title=Amazing CHIMPUM 3, description=Is Amazing at best, creationMoment=2022/05/20 12:00, startDate=2022/01/21 12:00, finishDate=2022/08/01 12:00, budget=EUR 60.00, link=https://www.google.com"","OK"
"2022-06-01 23:11:45.137","acme.testing.patron.chimpum.PatronChimpumCreateTest","negative",5472,""[2] recordIndex=1, pattern=ABC-001-X, title=Amazing CHIMPUM 3, description=Is Amazing at best, creationMoment=2022/07/20 12:00, startDate=2022/01/21 12:00, finishDate=2022/07/21 12:00, budget=EUR 60.00, link=https://www.google.com"","OK"
"2022-06-01 23:11:51.172","acme.testing.patron.chimpum.PatronChimpumCreateTest","negative",5578,""[3] recordIndex=2, pattern=ABC-001-A, title=Amazing CHIMPUM 3, description=Is Amazing at best, creationMoment=2022/06/20 12:00, startDate=2022/01/21 12:00, finishDate=2022/07/21 12:00, budget=EUR -60.00, link=https://www.google.com"","OK"
"2022-06-01 23:11:57.146","acme.testing.patron.chimpum.PatronChimpumCreateTest","negative",5497,""[4] recordIndex=3, pattern=ABC-001-A, title=Amazing CHIMPUM 3, description=Is Amazing at best, creationMoment=2022/06/20 12:00, startDate=2022/01/21 12:00, finishDate=2022/07/21 12:00, budget=OSX 60.00, link=https://www.google.com"","OK"
"2022-06-01 23:12:02.85","acme.testing.patron.chimpum.PatronChimpumCreateTest","negative",5284,""[5] recordIndex=4, pattern=null, title=null, description=null, creationMoment=null, startDate=null, finishDate=null, budget=null, link=https://www.google.com"","OK"
"2022-06-01 23:12:08.629","acme.testing.patron.chimpum.PatronChimpumCreateTest","negative",5365,""[6] recordIndex=5, pattern=ABC-001-A, title=sex, description=sex, creationMoment=2022/07/20 12:00, startDate=2022/01/21 12:00, finishDate=2022/07/21 12:00, budget=OSX 60.00, link=https://www.google.com"","OK"
"2022-06-01 23:12:14.493","acme.testing.patron.chimpum.PatronChimpumCreateTest","negative",5418,""[7] recordIndex=6, pattern=ABC-001-A, title=sexy, description=sexy, creationMoment=2022/07/20 12:00, startDate=2022/01/21 12:00, finishDate=2022/07/21 12:00, budget=OSX 60.00, link=https://www.google.com"","OK"
"2022-06-01 23:12:20.4","acme.testing.patron.chimpum.PatronChimpumCreateTest","negative",5496,""[8] recordIndex=6, pattern=ABC-001-A, title=sexy, description=sexy, creationMoment=2022/07/20 12:00, startDate=2022/01/21 12:00, finishDate=2022/07/21 12:00, budget=OSX 60.00, link=https://www.google.com"","OK"
