timestamp,test-class,test-method,time,description,result
"2022-06-01 22:41:15.623","acme.testing.inventor.chimpum.InventorChimpumCreateTest","positive",15921,""[1] recordIndex=0, pattern=ABC-001-X, title=Amazing CHIMPUM 3, description=Is Amazing at best, creationMoment=2022/05/20 12:00, startDate=2022/07/21 12:00, finishDate=2022/08/01 12:00, budget=EUR 60.00, link=https://www.google.com"","OK"
"2022-06-01 22:41:21.905","acme.testing.inventor.chimpum.InventorChimpumCreateTest","negative",5783,""[1] recordIndex=0, pattern=ABC-001-A, title=Amazing CHIMPUM 3, description=Is Amazing at best, creationMoment=2022/05/20 12:00, startDate=2022/01/21 12:00, finishDate=2022/08/01 12:00, budget=EUR 60.00, link=https://www.google.com"","OK"
"2022-06-01 22:41:28.091","acme.testing.inventor.chimpum.InventorChimpumCreateTest","negative",5645,""[2] recordIndex=1, pattern=ABC-001-X, title=Amazing CHIMPUM 3, description=Is Amazing at best, creationMoment=2022/07/20 12:00, startDate=2022/01/21 12:00, finishDate=2022/07/21 12:00, budget=EUR 60.00, link=https://www.google.com"","OK"
"2022-06-01 22:41:34.178","acme.testing.inventor.chimpum.InventorChimpumCreateTest","negative",5639,""[3] recordIndex=2, pattern=ABC-001-A, title=Amazing CHIMPUM 3, description=Is Amazing at best, creationMoment=2022/06/20 12:00, startDate=2022/01/21 12:00, finishDate=2022/07/21 12:00, budget=EUR -60.00, link=https://www.google.com"","OK"
"2022-06-01 22:41:40.325","acme.testing.inventor.chimpum.InventorChimpumCreateTest","negative",5671,""[4] recordIndex=3, pattern=ABC-001-A, title=Amazing CHIMPUM 3, description=Is Amazing at best, creationMoment=2022/06/20 12:00, startDate=2022/01/21 12:00, finishDate=2022/07/21 12:00, budget=OSX 60.00, link=https://www.google.com"","OK"
"2022-06-01 22:41:46.265","acme.testing.inventor.chimpum.InventorChimpumCreateTest","negative",5469,""[5] recordIndex=4, pattern=null, title=null, description=null, creationMoment=null, startDate=null, finishDate=null, budget=null, link=https://www.google.com"","OK"
"2022-06-01 22:41:52.345","acme.testing.inventor.chimpum.InventorChimpumCreateTest","negative",5612,""[6] recordIndex=5, pattern=ABC-001-A, title=sex, description=sex, creationMoment=2022/07/20 12:00, startDate=2022/01/21 12:00, finishDate=2022/07/21 12:00, budget=OSX 60.00, link=https://www.google.com"","OK"
"2022-06-01 22:41:58.395","acme.testing.inventor.chimpum.InventorChimpumCreateTest","negative",5571,""[7] recordIndex=6, pattern=ABC-001-A, title=sexy, description=sexy, creationMoment=2022/07/20 12:00, startDate=2022/01/21 12:00, finishDate=2022/07/21 12:00, budget=OSX 60.00, link=https://www.google.com"","OK"
"2022-06-01 22:42:04.588","acme.testing.inventor.chimpum.InventorChimpumCreateTest","negative",5716,""[8] recordIndex=6, pattern=ABC-001-A, title=sexy, description=sexy, creationMoment=2022/07/20 12:00, startDate=2022/01/21 12:00, finishDate=2022/07/21 12:00, budget=OSX 60.00, link=https://www.google.com"","OK"
"2022-06-01 22:42:14.02","acme.testing.inventor.chimpum.InventorChimpumDeleteTest","positive",7716,""positive()"","OK"
"2022-06-01 22:42:15.172","acme.testing.inventor.chimpum.InventorChimpumDeleteTest","negative",715,""negative()"","OK"
"2022-06-01 22:42:21.609","acme.testing.inventor.chimpum.InventorChimpumListTest","positive",4742,""[1] recordIndex=0, pattern=ABC-001-A-19/05/2022, title=Amazing CHIMPUM, description=Is Amazing at best, creationMoment=2022/05/19 12:00, startDate=2022/06/20 12:00, finishDate=2022/07/01 12:00, budget=EUR 60.00, link=https://www.google.com"","OK"
"2022-06-01 22:42:26.811","acme.testing.inventor.chimpum.InventorChimpumListTest","positive",4752,""[2] recordIndex=1, pattern=ABC-002-A-20/05/2022, title=Amazing CHIMPUM 2, description=Is Amazing at best yeah, creationMoment=2022/05/20 12:00, startDate=2022/06/20 12:00, finishDate=2022/07/01 12:00, budget=EUR 200.00, link=https://www.google.com"","OK"
"2022-06-01 22:42:27.751","acme.testing.inventor.chimpum.InventorChimpumListTest","negative",527,""negative()"","OK"
"2022-06-01 22:42:40.552","acme.testing.inventor.chimpum.InventorChimpumUpdateTest","positive",11222,""[1] recordIndex=0, pattern=ABC-005-A, title=Amazing CHIMPUM 5, description=Is Amazing at best, creationMoment=2022/05/20 12:00, startDate=2022/07/21 12:00, finishDate=2022/08/01 12:00, budget=EUR 60.00, link=https://www.google.com"","OK"
