timestamp,test-class,test-method,time,description,result
"2022-06-02 11:23:27.683","acme.testing.patron.chimpum.PatronChimpumUpdateTest","positive",16313,""[1] recordIndex=0, pattern=ABC-005-A, title=Amazing CHIMPUM 5, description=Is Amazing at best, creationMoment=2022/05/20 12:00, startDate=2022/07/21 12:00, finishDate=2022/08/01 12:00, budget=EUR 60.00, link=https://www.google.com"","OK"
"2022-06-02 11:23:36.688","acme.testing.patron.chimpum.PatronChimpumUpdateTest","negative",8354,""[1] recordIndex=0, pattern=ABC-002-A, title=Amazing CHIMPUM 3, description=Is Amazing at best, creationMoment=2022/05/20 12:00, startDate=2022/01/21 12:00, finishDate=2022/08/01 12:00, budget=EUR 60.00, link=https://www.google.com"","OK"
"2022-06-02 11:23:44.936","acme.testing.patron.chimpum.PatronChimpumUpdateTest","negative",7644,""[2] recordIndex=1, pattern=ABC-002-A, title=Amazing CHIMPUM 3, description=Is Amazing at best, creationMoment=2022/07/20 12:00, startDate=2022/01/21 12:00, finishDate=2022/07/21 12:00, budget=EUR 60.00, link=https://www.google.com"","OK"
"2022-06-02 11:23:53.332","acme.testing.patron.chimpum.PatronChimpumUpdateTest","negative",7825,""[3] recordIndex=2, pattern=ABC-002-A, title=Amazing CHIMPUM 3, description=Is Amazing at best, creationMoment=2022/06/20 12:00, startDate=2022/01/21 12:00, finishDate=2022/07/21 12:00, budget=EUR -60.00, link=https://www.google.com"","OK"
"2022-06-02 11:24:00.479","acme.testing.patron.chimpum.PatronChimpumUpdateTest","negative",6593,""[4] recordIndex=3, pattern=ABC-002-A, title=Amazing CHIMPUM 3, description=Is Amazing at best, creationMoment=2022/06/20 12:00, startDate=2022/01/21 12:00, finishDate=2022/07/21 12:00, budget=OSX 60.00, link=https://www.google.com"","OK"
"2022-06-02 11:24:07.747","acme.testing.patron.chimpum.PatronChimpumUpdateTest","negative",6742,""[5] recordIndex=4, pattern=null, title=null, description=null, creationMoment=null, startDate=null, finishDate=null, budget=null, link=https://www.google.com"","OK"
"2022-06-02 11:24:16.802","acme.testing.patron.chimpum.PatronChimpumUpdateTest","negative",8221,""[6] recordIndex=5, pattern=ABC-002-A, title=sex, description=sex, creationMoment=2022/07/20 12:00, startDate=2022/01/21 12:00, finishDate=2022/07/21 12:00, budget=OSX 60.00, link=https://www.google.com"","OK"
"2022-06-02 11:24:24.617","acme.testing.patron.chimpum.PatronChimpumUpdateTest","negative",7195,""[7] recordIndex=6, pattern=ABC-002-A, title=sexy, description=sexy, creationMoment=2022/07/20 12:00, startDate=2022/01/21 12:00, finishDate=2022/07/21 12:00, budget=OSX 60.00, link=https://www.google.com"","OK"
"2022-06-02 11:24:35.604","acme.testing.patron.chimpum.PatronChimpumDeleteTest","positive",9148,""positive()"","OK"
"2022-06-02 11:24:37.297","acme.testing.patron.chimpum.PatronChimpumDeleteTest","hacking",1009,""hacking()"","OK"
"2022-06-02 11:24:45.077","acme.testing.patron.chimpum.PatronChimpumListTest","positive",5604,""[1] recordIndex=0, pattern=ABC-001-A-19/05/2022, title=Amazing CHIMPUM, description=Is Amazing at best, creationMoment=2022/05/19 12:00, startDate=2022/06/20 12:00, finishDate=2022/07/01 12:00, budget=EUR 60.00, link=https://www.google.com"","OK"
"2022-06-02 11:24:51.361","acme.testing.patron.chimpum.PatronChimpumListTest","positive",5631,""[2] recordIndex=1, pattern=ABC-002-A-20/05/2022, title=Amazing CHIMPUM 2, description=Is Amazing at best yeah, creationMoment=2022/05/20 12:00, startDate=2022/06/20 12:00, finishDate=2022/07/01 12:00, budget=EUR 200.00, link=https://www.google.com"","OK"
"2022-06-02 11:24:52.599","acme.testing.patron.chimpum.PatronChimpumListTest","hacking",632,""hacking()"","OK"
"2022-06-02 11:25:08.024","acme.testing.patron.chimpum.PatronChimpumCreateTest","positive",13484,""[1] recordIndex=0, pattern=ABC-001-X, title=Amazing CHIMPUM 3, description=Is Amazing at best, creationMoment=2022/05/20 12:00, startDate=2022/07/21 12:00, finishDate=2022/08/01 12:00, budget=EUR 60.00, link=https://www.google.com"","OK"
"2022-06-02 11:25:16.232","acme.testing.patron.chimpum.PatronChimpumCreateTest","negative",7039,""[1] recordIndex=0, pattern=ABC-001-A, title=Amazing CHIMPUM 3, description=Is Amazing at best, creationMoment=2022/05/20 12:00, startDate=2022/01/21 12:00, finishDate=2022/08/01 12:00, budget=EUR 60.00, link=https://www.google.com"","OK"
"2022-06-02 11:25:22.21","acme.testing.patron.chimpum.PatronChimpumCreateTest","negative",5560,""[2] recordIndex=1, pattern=ABC-001-X, title=Amazing CHIMPUM 3, description=Is Amazing at best, creationMoment=2022/07/20 12:00, startDate=2022/01/21 12:00, finishDate=2022/07/21 12:00, budget=EUR 60.00, link=https://www.google.com"","OK"
"2022-06-02 11:25:29.073","acme.testing.patron.chimpum.PatronChimpumCreateTest","negative",6357,""[3] recordIndex=2, pattern=ABC-001-A, title=Amazing CHIMPUM 3, description=Is Amazing at best, creationMoment=2022/06/20 12:00, startDate=2022/01/21 12:00, finishDate=2022/07/21 12:00, budget=EUR -60.00, link=https://www.google.com"","OK"
"2022-06-02 11:25:36.686","acme.testing.patron.chimpum.PatronChimpumCreateTest","negative",7178,""[4] recordIndex=3, pattern=ABC-001-A, title=Amazing CHIMPUM 3, description=Is Amazing at best, creationMoment=2022/06/20 12:00, startDate=2022/01/21 12:00, finishDate=2022/07/21 12:00, budget=OSX 60.00, link=https://www.google.com"","OK"
"2022-06-02 11:25:44.756","acme.testing.patron.chimpum.PatronChimpumCreateTest","negative",7522,""[5] recordIndex=4, pattern=null, title=null, description=null, creationMoment=null, startDate=null, finishDate=null, budget=null, link=https://www.google.com"","OK"
"2022-06-02 11:25:53.426","acme.testing.patron.chimpum.PatronChimpumCreateTest","negative",8030,""[6] recordIndex=5, pattern=ABC-001-A, title=sex, description=sex, creationMoment=2022/07/20 12:00, startDate=2022/01/21 12:00, finishDate=2022/07/21 12:00, budget=OSX 60.00, link=https://www.google.com"","OK"
"2022-06-02 11:26:01.518","acme.testing.patron.chimpum.PatronChimpumCreateTest","negative",7518,""[7] recordIndex=6, pattern=ABC-001-A, title=sexy, description=sexy, creationMoment=2022/07/20 12:00, startDate=2022/01/21 12:00, finishDate=2022/07/21 12:00, budget=OSX 60.00, link=https://www.google.com"","OK"
"2022-06-02 11:26:09.404","acme.testing.patron.chimpum.PatronChimpumCreateTest","negative",7289,""[8] recordIndex=6, pattern=ABC-001-A, title=sexy, description=sexy, creationMoment=2022/07/20 12:00, startDate=2022/01/21 12:00, finishDate=2022/07/21 12:00, budget=OSX 60.00, link=https://www.google.com"","OK"
"2022-06-02 11:26:12.631","acme.testing.patron.chimpum.PatronChimpumCreateTest","hacking",2640,""hacking()"","Errors were expected, but not found"
