timestamp,test-class,test-method,time,description,result
"2022-05-29 15:01:52.543","acme.testing.patron.chimpum.PatronChimpumUpdateTest","positive",15294,""[1] recordIndex=0, pattern=30/05/2022-5, title=Amazing CHIMPUM 5, description=Is Amazing at best, creationMoment=2022/05/20 12:00, startDate=2022/07/21 12:00, finishDate=2022/08/01 12:00, budget=EUR 60.00, link=https://www.google.com"","OK"
"2022-05-29 15:01:58.913","acme.testing.patron.chimpum.PatronChimpumUpdateTest","negative",5893,""[1] recordIndex=0, pattern=01/06/2022-1, title=Amazing CHIMPUM 3, description=Is Amazing at best, creationMoment=2022/05/20 12:00, startDate=2022/01/21 12:00, finishDate=2022/08/01 12:00, budget=EUR 60.00, link=https://www.google.com"","OK"
"2022-05-29 15:02:05.125","acme.testing.patron.chimpum.PatronChimpumUpdateTest","negative",5725,""[2] recordIndex=1, pattern=30/05/2022-2, title=Amazing CHIMPUM 3, description=Is Amazing at best, creationMoment=2022/07/20 12:00, startDate=2022/01/21 12:00, finishDate=2022/07/21 12:00, budget=EUR 60.00, link=https://www.google.com"","OK"
"2022-05-29 15:02:11.389","acme.testing.patron.chimpum.PatronChimpumUpdateTest","negative",5803,""[3] recordIndex=2, pattern=30/05/2022-2, title=Amazing CHIMPUM 3, description=Is Amazing at best, creationMoment=2022/06/20 12:00, startDate=2022/01/21 12:00, finishDate=2022/07/21 12:00, budget=EUR -60.00, link=https://www.google.com"","OK"
"2022-05-29 15:02:17.706","acme.testing.patron.chimpum.PatronChimpumUpdateTest","negative",5762,""[4] recordIndex=3, pattern=30/05/2022-2, title=Amazing CHIMPUM 3, description=Is Amazing at best, creationMoment=2022/06/20 12:00, startDate=2022/01/21 12:00, finishDate=2022/07/21 12:00, budget=OSX 60.00, link=https://www.google.com"","OK"
"2022-05-29 15:02:23.718","acme.testing.patron.chimpum.PatronChimpumUpdateTest","negative",5548,""[5] recordIndex=4, pattern=null, title=null, description=null, creationMoment=null, startDate=null, finishDate=null, budget=null, link=https://www.google.com"","OK"
"2022-05-29 15:02:29.746","acme.testing.patron.chimpum.PatronChimpumUpdateTest","negative",5587,""[6] recordIndex=5, pattern=30/05/2022-2, title=sex, description=sex, creationMoment=2022/07/20 12:00, startDate=2022/01/21 12:00, finishDate=2022/07/21 12:00, budget=OSX 60.00, link=https://www.google.com"","OK"
"2022-05-29 15:02:35.813","acme.testing.patron.chimpum.PatronChimpumUpdateTest","negative",5596,""[7] recordIndex=6, pattern=30/05/2022-2, title=sexy, description=sexy, creationMoment=2022/07/20 12:00, startDate=2022/01/21 12:00, finishDate=2022/07/21 12:00, budget=OSX 60.00, link=https://www.google.com"","OK"
"2022-05-29 15:02:45.093","acme.testing.patron.chimpum.PatronChimpumDeleteTest","positive",7665,""positive()"","OK"
"2022-05-29 15:02:46.208","acme.testing.patron.chimpum.PatronChimpumDeleteTest","negative",679,""negative()"","OK"
