timestamp,simple-path,time
"2022-06-02 11:07:26.489","/master/welcome",5739
"2022-06-02 11:07:26.97","/master/welcome",444
"2022-06-02 11:07:29.201","/master/sign-in",2166
"2022-06-02 11:07:30.526","/master/welcome",578
"2022-06-02 11:07:31.261","/inventor/chimpum/show",672
