timestamp,test-class,test-method,time,description,result
"2022-06-01 23:06:05.406","acme.testing.patron.chimpum.PatronChimpumUpdateTest","positive",14976,""[1] recordIndex=0, pattern=ABC-005-A, title=Amazing CHIMPUM 5, description=Is Amazing at best, creationMoment=2022/05/20 12:00, startDate=2022/07/21 12:00, finishDate=2022/08/01 12:00, budget=EUR 60.00, link=https://www.google.com"","OK"
"2022-06-01 23:06:11.649","acme.testing.patron.chimpum.PatronChimpumUpdateTest","negative",5786,""[1] recordIndex=0, pattern=ABC-002-A, title=Amazing CHIMPUM 3, description=Is Amazing at best, creationMoment=2022/05/20 12:00, startDate=2022/01/21 12:00, finishDate=2022/08/01 12:00, budget=EUR 60.00, link=https://www.google.com"","OK"
"2022-06-01 23:06:17.697","acme.testing.patron.chimpum.PatronChimpumUpdateTest","negative",5554,""[2] recordIndex=1, pattern=ABC-002-A, title=Amazing CHIMPUM 3, description=Is Amazing at best, creationMoment=2022/07/20 12:00, startDate=2022/01/21 12:00, finishDate=2022/07/21 12:00, budget=EUR 60.00, link=https://www.google.com"","OK"
"2022-06-01 23:06:23.738","acme.testing.patron.chimpum.PatronChimpumUpdateTest","negative",5594,""[3] recordIndex=2, pattern=ABC-002-A, title=Amazing CHIMPUM 3, description=Is Amazing at best, creationMoment=2022/06/20 12:00, startDate=2022/01/21 12:00, finishDate=2022/07/21 12:00, budget=EUR -60.00, link=https://www.google.com"","OK"
"2022-06-01 23:06:29.757","acme.testing.patron.chimpum.PatronChimpumUpdateTest","negative",5568,""[4] recordIndex=3, pattern=ABC-002-A, title=Amazing CHIMPUM 3, description=Is Amazing at best, creationMoment=2022/06/20 12:00, startDate=2022/01/21 12:00, finishDate=2022/07/21 12:00, budget=OSX 60.00, link=https://www.google.com"","OK"
"2022-06-01 23:06:35.61","acme.testing.patron.chimpum.PatronChimpumUpdateTest","negative",5363,""[5] recordIndex=4, pattern=null, title=null, description=null, creationMoment=null, startDate=null, finishDate=null, budget=null, link=https://www.google.com"","OK"
"2022-06-01 23:06:41.559","acme.testing.patron.chimpum.PatronChimpumUpdateTest","negative",5490,""[6] recordIndex=5, pattern=ABC-002-A, title=sex, description=sex, creationMoment=2022/07/20 12:00, startDate=2022/01/21 12:00, finishDate=2022/07/21 12:00, budget=OSX 60.00, link=https://www.google.com"","OK"
"2022-06-01 23:06:47.546","acme.testing.patron.chimpum.PatronChimpumUpdateTest","negative",5524,""[7] recordIndex=6, pattern=ABC-002-A, title=sexy, description=sexy, creationMoment=2022/07/20 12:00, startDate=2022/01/21 12:00, finishDate=2022/07/21 12:00, budget=OSX 60.00, link=https://www.google.com"","OK"
"2022-06-01 23:06:56.755","acme.testing.patron.chimpum.PatronChimpumDeleteTest","positive",7537,""positive()"","OK"
"2022-06-01 23:06:57.912","acme.testing.patron.chimpum.PatronChimpumDeleteTest","negative",758,""negative()"","OK"
"2022-06-01 23:07:04.068","acme.testing.patron.chimpum.PatronChimpumListTest","positive",4662,""[1] recordIndex=0, pattern=ABC-001-A-19/05/2022, title=Amazing CHIMPUM, description=Is Amazing at best, creationMoment=2022/05/19 12:00, startDate=2022/06/20 12:00, finishDate=2022/07/01 12:00, budget=EUR 60.00, link=https://www.google.com"","OK"
"2022-06-01 23:07:07.841","acme.testing.patron.chimpum.PatronChimpumListTest","positive",3359,""[2] recordIndex=1, pattern=ABC-001-A-29/05/2022, title=Amazing CHIMPUM 2, description=Is Amazing at best yeah, creationMoment=2022/05/20 12:00, startDate=2022/06/20 12:00, finishDate=2022/07/01 12:00, budget=EUR 200.00, link=https://www.google.com"","Expected value 'ABC-001-A-29/05/2022' in attribute 0 of record 1, but found 'ABC-002-A-20/05/2022'"
"2022-06-01 23:07:08.731","acme.testing.patron.chimpum.PatronChimpumListTest","negative",475,""negative()"","OK"
"2022-06-01 23:07:20.93","acme.testing.patron.chimpum.PatronChimpumCreateTest","positive",10626,""[1] recordIndex=0, pattern=ABC-001-X, title=Amazing CHIMPUM 3, description=Is Amazing at best, creationMoment=2022/05/20 12:00, startDate=2022/07/21 12:00, finishDate=2022/08/01 12:00, budget=EUR 60.00, link=https://www.google.com"","OK"
"2022-06-01 23:07:26.804","acme.testing.patron.chimpum.PatronChimpumCreateTest","negative",5460,""[1] recordIndex=0, pattern=ABC-001-A, title=Amazing CHIMPUM 3, description=Is Amazing at best, creationMoment=2022/05/20 12:00, startDate=2022/01/21 12:00, finishDate=2022/08/01 12:00, budget=EUR 60.00, link=https://www.google.com"","OK"
