timestamp,simple-path,time
"2022-05-29 14:43:26.184","/master/welcome",6111
"2022-05-29 14:43:26.739","/master/welcome",488
"2022-05-29 14:43:28.986","/master/sign-in",2183
"2022-05-29 14:43:30.287","/master/welcome",581
"2022-05-29 14:43:31.638","/inventor/artifact/list-mine",1142
"2022-05-29 14:43:34.244","/inventor/artifact/show",1642
"2022-05-29 14:43:35.076","/master/welcome",410
"2022-05-29 14:43:35.697","/master/welcome",563
