timestamp,simple-path,time
"2022-05-29 13:42:49.42","/master/welcome",6127
"2022-05-29 13:42:49.971","/master/welcome",522
"2022-05-29 13:42:52.221","/master/sign-in",2187
"2022-05-29 13:42:53.571","/master/welcome",585
"2022-05-29 13:42:55.393","/inventor/chimpum/list",1109
"2022-05-29 13:42:57.31","/inventor/chimpum/show",1635
"2022-05-29 13:42:58.976","/inventor/chimpum/list",594
"2022-05-29 13:43:01.478","/master/welcome",414
"2022-05-29 13:43:02.243","/inventor/chimpum/list",725
