timestamp,test-class,test-method,time,description,result
"2022-06-01 21:42:02.566","acme.testing.inventor.chimpum.InventorChimpumCreateTest","positive",14710,""[1] recordIndex=0, pattern=ABC-001-X, title=Amazing CHIMPUM 3, description=Is Amazing at best, creationMoment=2022/05/20 12:00, startDate=2022/07/21 12:00, finishDate=2022/08/01 12:00, budget=EUR 60.00, link=https://www.google.com"","OK"
"2022-06-01 21:42:08.742","acme.testing.inventor.chimpum.InventorChimpumCreateTest","negative",5704,""[1] recordIndex=0, pattern=ABC-001-A, title=Amazing CHIMPUM 3, description=Is Amazing at best, creationMoment=2022/05/20 12:00, startDate=2022/01/21 12:00, finishDate=2022/08/01 12:00, budget=EUR 60.00, link=https://www.google.com"","OK"
"2022-06-01 21:42:14.767","acme.testing.inventor.chimpum.InventorChimpumCreateTest","negative",5535,""[2] recordIndex=1, pattern=ABC-001-A, title=Amazing CHIMPUM 3, description=Is Amazing at best, creationMoment=2022/07/20 12:00, startDate=2022/01/21 12:00, finishDate=2022/07/21 12:00, budget=EUR 60.00, link=https://www.google.com"","OK"
"2022-06-01 21:42:20.641","acme.testing.inventor.chimpum.InventorChimpumCreateTest","negative",5457,""[3] recordIndex=2, pattern=ABC-001-A, title=Amazing CHIMPUM 3, description=Is Amazing at best, creationMoment=2022/06/20 12:00, startDate=2022/01/21 12:00, finishDate=2022/07/21 12:00, budget=EUR -60.00, link=https://www.google.com"","OK"
"2022-06-01 21:42:26.717","acme.testing.inventor.chimpum.InventorChimpumCreateTest","negative",5615,""[4] recordIndex=3, pattern=ABC-001-A, title=Amazing CHIMPUM 3, description=Is Amazing at best, creationMoment=2022/06/20 12:00, startDate=2022/01/21 12:00, finishDate=2022/07/21 12:00, budget=OSX 60.00, link=https://www.google.com"","OK"
"2022-06-01 21:42:32.621","acme.testing.inventor.chimpum.InventorChimpumCreateTest","negative",5412,""[5] recordIndex=4, pattern=null, title=null, description=null, creationMoment=null, startDate=null, finishDate=null, budget=null, link=https://www.google.com"","OK"
"2022-06-01 21:42:38.554","acme.testing.inventor.chimpum.InventorChimpumCreateTest","negative",5462,""[6] recordIndex=5, pattern=ABC-001-A, title=sex, description=sex, creationMoment=2022/07/20 12:00, startDate=2022/01/21 12:00, finishDate=2022/07/21 12:00, budget=OSX 60.00, link=https://www.google.com"","OK"
"2022-06-01 21:42:44.519","acme.testing.inventor.chimpum.InventorChimpumCreateTest","negative",5442,""[7] recordIndex=6, pattern=ABC-001-A, title=sexy, description=sexy, creationMoment=2022/07/20 12:00, startDate=2022/01/21 12:00, finishDate=2022/07/21 12:00, budget=OSX 60.00, link=https://www.google.com"","OK"
"2022-06-01 21:42:50.606","acme.testing.inventor.chimpum.InventorChimpumCreateTest","negative",5629,""[8] recordIndex=6, pattern=ABC-001-A, title=sexy, description=sexy, creationMoment=2022/07/20 12:00, startDate=2022/01/21 12:00, finishDate=2022/07/21 12:00, budget=OSX 60.00, link=https://www.google.com"","OK"
"2022-06-01 21:42:59.956","acme.testing.inventor.chimpum.InventorChimpumDeleteTest","positive",7558,""positive()"","OK"
"2022-06-01 21:43:01.07","acme.testing.inventor.chimpum.InventorChimpumDeleteTest","negative",687,""negative()"","OK"
"2022-06-01 21:43:06.133","acme.testing.inventor.chimpum.InventorChimpumListTest","positive",3343,""[1] recordIndex=0, pattern=ABC-001-A, title=Amazing CHIMPUM, description=Is Amazing at best, creationMoment=2022/05/19 12:00, startDate=2022/06/20 12:00, finishDate=2022/07/01 12:00, budget=EUR 60.00, link=https://www.google.com"","Expected value 'ABC-001-A' in attribute 0 of record 0, but found 'ABC-001-A-19/05/2022'"
"2022-06-01 21:43:09.921","acme.testing.inventor.chimpum.InventorChimpumListTest","positive",3350,""[2] recordIndex=1, pattern=ABC-002-A, title=Amazing CHIMPUM 2, description=Is Amazing at best yeah, creationMoment=2022/05/20 12:00, startDate=2022/06/20 12:00, finishDate=2022/07/01 12:00, budget=EUR 200.00, link=https://www.google.com"","Expected value 'ABC-002-A' in attribute 0 of record 1, but found 'ABC-002-A-20/05/2022'"
"2022-06-01 21:43:10.844","acme.testing.inventor.chimpum.InventorChimpumListTest","negative",478,""negative()"","OK"
"2022-06-01 21:43:23.489","acme.testing.inventor.chimpum.InventorChimpumUpdateTest","positive",11041,""[1] recordIndex=0, pattern=ABC-005-A, title=Amazing CHIMPUM 5, description=Is Amazing at best, creationMoment=2022/05/20 12:00, startDate=2022/07/21 12:00, finishDate=2022/08/01 12:00, budget=EUR 60.00, link=https://www.google.com"","OK"
"2022-06-01 21:43:29.381","acme.testing.inventor.chimpum.InventorChimpumUpdateTest","negative",5507,""[1] recordIndex=0, pattern=ABC-002-A, title=Amazing CHIMPUM 3, description=Is Amazing at best, creationMoment=2022/05/20 12:00, startDate=2022/01/21 12:00, finishDate=2022/08/01 12:00, budget=EUR 60.00, link=https://www.google.com"","OK"
"2022-06-01 21:43:35.356","acme.testing.inventor.chimpum.InventorChimpumUpdateTest","negative",5555,""[2] recordIndex=1, pattern=ABC-002-A, title=Amazing CHIMPUM 3, description=Is Amazing at best, creationMoment=2022/07/20 12:00, startDate=2022/01/21 12:00, finishDate=2022/07/21 12:00, budget=EUR 60.00, link=https://www.google.com"","OK"
