timestamp,test-class,test-method,time,description,result
"2022-06-03 17:02:42.214","acme.testing.inventor.bulet.InventorBuletCreateTest","positive",15372,""[1] recordIndex=0, code=/cx, name=Amazing CHIMPUM 3, summary=Is Amazing at best, creationMoment=2022/05/20 12:00, startDate=2022/07/21 12:00, finishDate=2022/08/01 12:00, quota=EUR 60.00, link=https://www.google.com"","OK"
"2022-06-03 17:02:48.298","acme.testing.inventor.bulet.InventorBuletCreateTest","negative",5619,""[1] recordIndex=0, code=/cx, name=Amazing CHIMPUM 3, summary=Is Amazing at best, creationMoment=2022/05/20 12:00, startDate=2022/01/21 12:00, finishDate=2022/08/01 12:00, quota=EUR 60.00, link=https://www.google.com"","OK"
"2022-06-03 17:02:54.169","acme.testing.inventor.bulet.InventorBuletCreateTest","negative",5414,""[2] recordIndex=1, code=/cx, name=Amazing CHIMPUM 3, summary=Is Amazing at best, creationMoment=2022/07/20 12:00, startDate=2022/01/21 12:00, finishDate=2022/07/21 12:00, quota=EUR 60.00, link=https://www.google.com"","OK"
"2022-06-03 17:03:00.191","acme.testing.inventor.bulet.InventorBuletCreateTest","negative",5555,""[3] recordIndex=2, code=/cx, name=Amazing CHIMPUM 3, summary=Is Amazing at best, creationMoment=2022/06/20 12:00, startDate=2022/01/21 12:00, finishDate=2022/07/21 12:00, quota=EUR -60.00, link=https://www.google.com"","OK"
"2022-06-03 17:03:06.23","acme.testing.inventor.bulet.InventorBuletCreateTest","negative",5566,""[4] recordIndex=3, code=/cx, name=Amazing CHIMPUM 3, summary=Is Amazing at best, creationMoment=2022/06/20 12:00, startDate=2022/01/21 12:00, finishDate=2022/07/21 12:00, quota=OSX 60.00, link=https://www.google.com"","OK"
"2022-06-03 17:03:12.031","acme.testing.inventor.bulet.InventorBuletCreateTest","negative",5330,""[5] recordIndex=4, code=null, name=null, summary=null, creationMoment=null, startDate=null, finishDate=null, quota=null, link=https://www.google.com"","OK"
"2022-06-03 17:03:17.957","acme.testing.inventor.bulet.InventorBuletCreateTest","negative",5482,""[6] recordIndex=5, code=/cx, name=sex, summary=sex, creationMoment=2022/07/20 12:00, startDate=2022/01/21 12:00, finishDate=2022/07/21 12:00, quota=OSX 60.00, link=https://www.google.com"","OK"
"2022-06-03 17:03:23.892","acme.testing.inventor.bulet.InventorBuletCreateTest","negative",5502,""[7] recordIndex=6, code=/cx, name=sexy, summary=sexy, creationMoment=2022/07/20 12:00, startDate=2022/01/21 12:00, finishDate=2022/07/21 12:00, quota=OSX 60.00, link=https://www.google.com"","OK"
"2022-06-03 17:03:29.796","acme.testing.inventor.bulet.InventorBuletCreateTest","negative",5458,""[8] recordIndex=6, code=/cx, name=sexy, summary=sexy, creationMoment=2022/07/20 12:00, startDate=2022/01/21 12:00, finishDate=2022/07/21 12:00, quota=OSX 60.00, link=https://www.google.com"","OK"
"2022-06-03 17:03:30.897","acme.testing.inventor.bulet.InventorBuletCreateTest","hacking",704,""hacking()"","OK"
